Transacton_Id,Account_no,Time_stamp,Amount,Transaction_mode
50cad73b2af024d,1.05339E+15,10/28/2021 3:46,47575,Wire Transfer
c3239cd0ca942fd,1.03596E+15,3/31/2022 10:28,-1000,Wire Transfer
1.85E+12,1.02909E+15,9/22/2022 17:56,-19675,Wire Transfer
a1e2662465787b3,1.02208E+15,10/23/2021 21:54,30925,NEFT
e4319a13a19515b,1.03407E+15,4/15/2021 22:01,57025,Cheque
e53fd5dd4bb5564,1.02566E+15,12/20/2021 15:37,14725,Wire Transfer
801b2765695e17f,1.04522E+15,8/25/2021 5:16,-41950,Wire Transfer
50ab488c07d1dfc,1.0237E+15,7/24/2022 7:47,19000,NEFT
1114f9ad5dff2b5,1.05829E+15,1/8/2022 10:26,-33400,RTGS
1d16d15dcd76041,1.09689E+15,6/6/2022 3:12,-7525,Wire Transfer
b6e2b037f5dc826,1.02689E+15,2/8/2022 17:43,11125,NEFT
ba65d8afe9805cb,1.07385E+15,9/16/2022 13:48,25525,NEFT
fdbab72ba47e2fc,1.01132E+15,10/25/2021 9:00,18550,RTGS
80411e11a1c4f5e,1.04291E+15,1/22/2021 11:38,-11125,NEFT
7b9e4cd05f853fb,1.02017E+15,1/18/2022 19:34,41725,NEFT
14a3f7e91e9470e,1.08673E+15,8/13/2021 20:48,26425,Cheque
5d5b22e3f1b78e0,1.02383E+15,8/13/2022 7:32,-32275,RTGS
50258eab942fcbb,1.01236E+15,11/2/2021 2:21,-40600,Wire Transfer
d31d3c237b748c7,1.04866E+15,6/25/2021 16:29,27775,Wire Transfer
2467c9bsjdjd6ae,1.06239E+15,2/18/2022 19:50,55675,Wire Transfer
94c9a471ae5b35c,1.05784E+15,11/22/2021 2:11,-17650,NEFT
b08e6b6cc9d20b5,1.04967E+15,6/13/2022 22:46,12700,NEFT
7f2aca67a12dbc3,1.03932E+15,1/5/2022 15:59,-6400,Wire Transfer
a0d3bc35a0a697d,1.09773E+15,4/26/2022 7:20,39250,Cheque
1d4386fe539cd0f,1.04443E+15,11/12/2021 23:01,-40825,Wire Transfer
564e6df0361195d,1.02491E+15,11/2/2021 12:39,34300,Wire Transfer
00906f7efde8b35,1.02589E+15,2/27/2021 10:37,35875,RTGS
54de05a04857306,1.01446E+15,8/6/2021 14:56,-27325,Cheque
77111f4d7b657bc,1.03062E+15,10/8/2021 17:27,28900,RTGS
aa35c64e3609d48,1.014E+15,6/3/2022 0:29,-29575,Cheque
13f47e00baf7baa,1.05568E+15,5/8/2021 17:52,29125,RTGS
15ee5b167902dce,1.05727E+15,7/9/2022 17:42,17425,RTGS
d14afd44b83b4d1,1.04367E+15,3/22/2021 23:42,43750,Cheque
7d8e5427c190b99,1.03084E+15,2/28/2021 9:22,10900,RTGS
a28c57d8a090cc0,1.02597E+15,4/29/2022 8:50,-19675,Wire Transfer
6ac82c17e2e598c,1.016E+15,2/22/2021 17:31,-24175,Cheque
4511f2a9efc250f,1.07516E+15,5/6/2022 8:06,36100,Wire Transfer
372aa300ce31c00,1.03749E+15,1/28/2021 21:11,34300,RTGS
1bede403d8f3e04,1.02686E+15,1/20/2021 1:47,-45325,Wire Transfer
ea8a50344bc93eb,1.0952E+15,9/9/2021 4:37,7300,Wire Transfer
4f61f2c0f260234,1.05316E+15,2/1/2022 11:44,46225,Cheque
2b4c10eae90359a,1.02036E+15,7/7/2021 15:25,33400,Cheque
2a007dfaedef0f8,1.0826E+15,3/15/2021 14:03,-45100,NEFT
acae084b2568558,1.07638E+15,9/12/2021 19:06,35875,RTGS
8066daa7c503d0f,1.05373E+15,3/18/2021 20:20,37900,Wire Transfer
b7d5182733fc732,1.07343E+15,5/13/2022 22:08,18100,RTGS
f6901190cb91b29,1.07932E+15,12/8/2021 16:02,50050,RTGS
6f0bdb980754237,1.0748E+15,11/9/2021 11:25,-36775,Cheque
aefcff2a55a07ae,1.03575E+15,1/22/2022 2:17,35200,RTGS
ef79375eff19a03,1.06618E+15,6/30/2021 22:03,-51850,Wire Transfer
731110a8cf14b80,1.09444E+15,8/14/2021 23:21,49375,RTGS
8687d026761da51,1.08546E+15,5/25/2022 22:19,40375,NEFT
e944af4cd339638,1.02713E+15,6/12/2021 16:43,35650,Wire Transfer
b2155db4564de62,1.08189E+15,11/21/2021 2:57,-44425,Cheque
55f35646121c3b0,1.0214E+15,8/29/2022 20:25,-55675,Cheque
3af835440db2277,1.02485E+15,4/14/2022 14:34,-2350,Wire Transfer
b65cbd803ff864a,1.02414E+15,1/27/2022 19:06,55000,Cheque
0486853b9cda856,1.06623E+15,5/11/2021 4:37,-21700,NEFT
78cbf2dec61e115,1.06717E+15,9/27/2022 14:40,-57025,NEFT
bd35e0178179aeb,1.03539E+15,12/16/2021 8:49,-4600,RTGS
fc949444c082f8c,1.01169E+15,5/19/2022 0:20,-56575,Cheque
a37b8ed7c6e071f,1.05322E+15,2/5/2022 10:40,-19675,Wire Transfer
de20c40841e40cd,1.08451E+15,8/7/2022 1:25,-32275,Cheque
7dbd3fbc6ebdf78,1.05571E+15,7/15/2022 14:22,28675,Wire Transfer
38cb33f7bdbfbe7,1.02725E+15,1/19/2021 21:12,55675,Wire Transfer
bc8dc69dc60558c,1.01733E+15,2/5/2022 1:53,38350,Wire Transfer
ec63ebb7bd23d0b,1.07194E+15,1/15/2021 7:22,-25525,Cheque
6cf36d2ed9695d4,1.05357E+15,1/31/2021 11:22,17650,NEFT
9fdc2456c99f67b,1.05492E+15,11/15/2021 14:10,-54775,Wire Transfer
6f94886f609f159,1.05585E+15,5/15/2022 9:32,55900,RTGS
cbe541e8d075fa2,1.0367E+15,11/15/2021 14:45,-7525,Cheque
58215e03f914e66,1.09047E+15,9/2/2021 16:57,-31150,NEFT
21ee9beb0023b03,1.09972E+15,11/9/2021 14:05,-25975,Cheque
3aaff1202c7304d,1.06121E+15,4/26/2022 9:16,49600,Cheque
e770911852583ee,1.09385E+15,9/13/2022 14:08,-550,Cheque
b6e80203822da83,1.0454E+15,6/20/2022 2:56,-41050,Cheque
a5381dc153df694,1.0251E+15,3/18/2022 23:40,-38350,NEFT
bf7f656d14d4d32,1.06292E+15,8/2/2022 19:49,-9325,Cheque
22c5c9081446bae,1.0535E+15,5/21/2022 10:52,100,Cheque
f9e369189348fe0,1.09232E+15,7/14/2022 18:22,21700,Cheque
aa93066c069deb5,1.02655E+15,9/21/2021 3:55,58375,NEFT
56fa47240f1a731,1.02185E+15,7/13/2021 17:04,-41500,NEFT
fd21b6bc54c4b03,1.04476E+15,2/16/2021 15:59,-44200,Cheque
158e08e694b3895,1.03075E+15,1/4/2021 16:34,17650,RTGS
18b6d112aa48bc5,1.0694E+15,2/3/2021 7:30,30925,NEFT
1f5ea7054510cb4,1.06179E+15,6/23/2022 5:54,56350,Wire Transfer
a9533cf61197710,1.09194E+15,4/9/2021 11:38,12475,NEFT
d0587a768759804,1.04031E+15,4/6/2022 12:42,-47350,Wire Transfer
8371cdb35971870,1.01817E+15,7/10/2021 20:36,-42850,Cheque
87d57664422b910,1.02206E+15,4/24/2022 19:28,24400,RTGS
95ea11db0b1789c,1.04459E+15,1/5/2022 12:49,58150,Wire Transfer
8b475cb89c8f224,1.02681E+15,1/1/2022 21:41,-28225,Wire Transfer
0c210665761d299,1.0647E+15,6/30/2021 21:28,54325,Wire Transfer
2f8b18a2d527be8,1.02964E+15,3/15/2022 12:26,41950,NEFT
33e3ef617e4f9da,1.02681E+15,4/4/2021 17:37,-11125,RTGS
9874df25e3d0c31,1.08749E+15,11/2/2021 15:32,-46900,Wire Transfer
59ce25509907693,1.05437E+15,6/7/2021 13:14,-6850,Wire Transfer
1ece9a6552205ac,1.03524E+15,11/6/2021 19:21,27325,NEFT
7906ec709d67a39,1.05166E+15,5/12/2021 13:52,-38575,RTGS
3a42483a8d2473a,1.06201E+15,3/24/2021 15:38,-18775,NEFT
729bbd7e66af182,1.01732E+15,4/5/2022 13:00,-20575,Wire Transfer
6a4a7668a199b97,1.06723E+15,2/26/2021 21:40,-7300,NEFT
57718944817e53a,1.06811E+15,4/11/2021 0:20,-35200,Cheque
d53ed20ca4c32c5,1.05901E+15,3/30/2021 1:59,-22375,Cheque
5e20c0427fb73ef,1.07002E+15,9/13/2021 9:31,39250,RTGS
e745cbe4ec5addd,1.03725E+15,8/18/2022 16:03,17425,Wire Transfer
34872ea0c0155a5,1.02794E+15,3/2/2022 11:54,-28225,RTGS
207b3b2ea0807b1,1.04517E+15,1/6/2021 16:53,-28450,Cheque
afe1ece3829fbea,1.04473E+15,12/28/2021 16:29,-36100,RTGS
fdfac0a75814d24,1.01933E+15,4/26/2022 13:35,-12925,Cheque
e101cb0f461b1aa,1.04358E+15,3/24/2022 10:27,-7750,RTGS
d1cf60d10bae7e0,1.09862E+15,8/12/2021 22:33,12025,NEFT
29aca934ae806db,1.08706E+15,12/6/2021 21:25,39475,NEFT
2a92824dcbbe056,1.03249E+15,8/31/2022 1:50,-13375,Cheque
c84c0f7a5c599c0,1.06206E+15,2/1/2022 8:09,-48025,NEFT
b7a88a0f4fca21b,1.05425E+15,5/27/2022 4:14,1900,Wire Transfer
4ba29f9b4d0d7eb,1.07214E+15,9/28/2022 11:31,29125,RTGS
223c1b42ad2ca96,1.05824E+15,9/9/2022 5:05,-57475,Cheque
fd473e41caa3801,1.09626E+15,3/26/2022 9:20,32950,Wire Transfer
8be7562dd27c255,1.0718E+15,6/29/2021 2:16,7300,Cheque
eafae76d0f2c130,1.04989E+15,6/7/2022 16:47,-42850,NEFT
ba32927c85a0995,1.01456E+15,11/20/2021 22:36,-26650,Wire Transfer
afdaaa43282bfdc,1.0686E+15,2/10/2021 9:25,-38350,Wire Transfer
a68e48941d6107f,1.03436E+15,1/30/2022 6:41,54550,RTGS
b406fb914947a63,1.03208E+15,10/22/2021 0:43,37675,Wire Transfer
1c0392e2016661c,1.0461E+15,7/13/2022 9:30,-36325,Cheque
e95a4a8cfaf2cff,1.08266E+15,10/22/2021 0:11,-29350,NEFT
f3a5a714918bc73,1.07203E+15,4/15/2022 3:11,44650,RTGS
86b9a172b054201,1.02641E+15,7/11/2022 5:36,-100,Wire Transfer
d6e6dc64f8abefe,1.02169E+15,9/30/2022 10:29,-5725,Cheque
b98ddff74793ed9,1.08875E+15,8/30/2021 20:13,-31825,RTGS
7dab151cdce73d6,1.04779E+15,4/27/2022 3:31,23050,RTGS
83934ef8c4bbeac,1.09833E+15,8/10/2022 13:15,3250,NEFT
042d5496832230d,1.05328E+15,9/4/2022 10:18,38800,Cheque
057143b5c58a430,1.03753E+15,1/25/2021 11:03,8650,Wire Transfer
1d9bc318a95d99c,1.01154E+15,1/7/2022 9:39,-25975,NEFT
a09662a6b84ad3e,1.0261E+15,12/31/2021 8:46,-1675,Cheque
f4a40cee00a0eb3,1.07153E+15,5/28/2022 7:57,57250,RTGS
65002b38ace3f31,1.07057E+15,4/25/2022 4:01,13150,Cheque
7e32937733f6d24,1.03386E+15,5/30/2021 10:34,28900,Cheque
2abb5fc70b598f6,1.05872E+15,8/10/2021 4:17,-12925,Cheque
7588d9d16730abb,1.0417E+15,4/25/2021 0:54,-44875,NEFT
146b58b4c3ce808,1.01523E+15,8/23/2022 7:33,-57475,Wire Transfer
944448bc7820114,1.0646E+15,1/8/2022 17:23,19225,NEFT
8b984bd0ee5d0fd,1.09895E+15,8/15/2022 19:00,-40600,NEFT
356338efa9a1f62,1.08882E+15,6/11/2022 16:51,28450,RTGS
2ccfc70fd98dd23,1.05617E+15,5/31/2022 9:10,28225,Wire Transfer
83e53149dcc59d0,1.05611E+15,3/3/2021 1:11,-59050,NEFT
ad6832641f9b32e,1.03066E+15,1/3/2022 22:43,-3925,Cheque
199ed3e8085211f,1.08134E+15,2/22/2022 17:11,-49600,Cheque
0572073f354568e,1.02576E+15,2/20/2022 7:43,58600,RTGS
702d18242d9d502,1.04063E+15,9/23/2022 7:29,-19450,Wire Transfer
1c02314a652ea56,1.02919E+15,5/20/2021 3:59,-30925,NEFT
5b5250bc4a76bf3,1.09147E+15,5/10/2022 12:27,-775,RTGS
899c0937f5dbc3a,1.06194E+15,1/12/2022 11:47,53200,NEFT
b175fa8cf3db87e,1.01171E+15,9/13/2021 9:19,32950,NEFT
e7e34928e8eea91,1.05719E+15,9/9/2021 22:43,-12475,Cheque
d31b7e9a913abe0,1.04062E+15,6/2/2021 23:07,-15850,NEFT
1d13b09be06b73a,1.05066E+15,8/15/2021 20:06,-3025,RTGS
c2acbf1b3bcc4b0,1.09305E+15,1/11/2021 9:17,-10450,Cheque
fd4ecb15f455cd0,1.06042E+15,4/25/2022 10:30,57025,NEFT
b6c964d843da089,1.09699E+15,5/24/2022 20:51,59950,Wire Transfer
fb6b715e01c6f0f,1.09164E+15,8/30/2022 17:07,-7075,Wire Transfer
544ad276e986dad,1.08666E+15,7/29/2021 11:33,14500,NEFT
6e976506378181e,1.03447E+15,6/6/2022 21:14,29125,Cheque
3f2aeb21c2754a3,1.04859E+15,7/22/2022 16:47,53200,NEFT
1eceaf445d60940,1.07122E+15,7/26/2021 18:36,23500,Wire Transfer
5a5489f4c88056d,1.07125E+15,2/20/2021 14:25,39700,RTGS
5a2e1f56211f673,1.06102E+15,9/11/2021 19:21,40825,RTGS
37de06d9ca1df0c,1.03449E+15,11/15/2021 19:00,52975,RTGS
d609ded79db585b,1.0414E+15,11/10/2021 21:58,1450,RTGS
65e73a532912d1b,1.09739E+15,9/6/2022 23:58,26200,NEFT
e6450c35bb5bdb6,1.05672E+15,7/1/2021 5:52,-19225,Cheque
3f5b3c06c9894a9,1.03039E+15,1/17/2021 14:12,-48475,Wire Transfer
1970c8a1f39dc3a,1.06024E+15,8/13/2022 8:25,52975,Cheque
cd588e932a984e9,1.05534E+15,6/30/2022 8:22,-41950,NEFT
1a2a355b3d59eee,1.08955E+15,2/20/2021 15:09,47125,Cheque
1b50220019ff1a0,1.02421E+15,3/5/2021 11:35,51625,NEFT
70266ec76b20cff,1.02963E+15,5/30/2021 12:17,47125,Cheque
18ee75604ef8a50,1.06472E+15,6/5/2022 16:35,-10000,Cheque
19142d9ce949a59,1.07386E+15,1/15/2022 2:12,-14050,Cheque
5f8c2dce9596778,1.09938E+15,7/31/2022 17:23,-10675,NEFT
07f756bb0b141cb,1.01718E+15,4/4/2021 14:02,55000,Wire Transfer
a4ed798119b32d9,1.09302E+15,3/30/2021 6:27,13600,Wire Transfer
e889a5e4ecb5312,1.06953E+15,11/1/2021 21:19,-19675,NEFT
0e237173c630fec,1.01896E+15,6/16/2021 16:56,4600,RTGS
a151c89d2b73a1a,1.03638E+15,2/27/2022 16:38,1450,Cheque
27e98154914b513,1.04662E+15,5/11/2021 16:53,52525,Cheque
4ff3c0f0d01231c,1.04015E+15,3/7/2022 10:00,6625,Cheque
67392cc4d4ff215,1.06148E+15,12/20/2021 5:21,-11125,Cheque
4775ad7ba5d956f,1.08932E+15,1/15/2022 18:30,52975,Wire Transfer
0324d8ac8cbabf3,1.05349E+15,1/28/2021 19:07,-7300,NEFT
66b7f6aa8910f07,1.04667E+15,6/11/2022 12:02,47800,NEFT
1954c5d5e824a6c,1.07358E+15,1/31/2021 5:41,-2575,RTGS
64ac3073621115e,1.09551E+15,6/16/2021 10:57,41950,Cheque
9772ac4087e5bb1,1.01579E+15,6/4/2021 0:01,-37225,RTGS
4afc38b5d36d91d,1.01379E+15,9/16/2022 21:54,32500,NEFT
afc6a7dba0ba246,1.09742E+15,12/10/2021 21:00,21475,RTGS
e5499b0c5f2b8fb,1.0364E+15,7/18/2021 3:42,48250,Cheque
2467sof6e73d6ae,1.09262E+15,8/19/2021 12:34,-34300,Wire Transfer
6f376e9ad76255b,1.09802E+15,9/10/2022 3:30,-14500,Wire Transfer
86715e8e64ac14f,1.03928E+15,6/2/2022 2:46,-30925,NEFT
9375047ddda599f,1.01678E+15,4/21/2021 1:00,-28225,NEFT
dcfe503e9f85de5,1.0607E+15,6/19/2021 19:04,-50950,NEFT
7119a7614e2c136,1.04081E+15,2/28/2021 1:27,-47575,Cheque
23a8bf9f5ad8aa2,1.09591E+15,9/28/2021 5:38,-23275,RTGS
4298193ef8795ac,1.08663E+15,9/19/2022 9:35,31825,Cheque
d1a86b64383dd2d,1.03161E+15,8/30/2021 4:50,52975,Cheque
6d375bf500cec9f,1.01461E+15,5/8/2021 1:02,-22150,RTGS
9c6b020ebdc27cd,1.01699E+15,5/24/2021 14:19,39025,Cheque
936b3d9d1d5cc50,1.04228E+15,6/8/2021 17:42,4825,RTGS
7a34f382986b69d,1.04675E+15,9/11/2022 9:01,-325,Wire Transfer
2617530a2ac117c,1.02793E+15,8/17/2022 18:24,5050,Wire Transfer
9ba16f2024d38c9,1.01515E+15,11/23/2021 20:10,9325,Wire Transfer
db9f4b80eeb3b09,1.03428E+15,2/20/2021 18:39,3475,Cheque
dfc22cc38719487,1.09189E+15,3/1/2022 7:13,775,RTGS
4a0a5d66c02c6e1,1.07927E+15,1/19/2021 1:08,-33850,Wire Transfer
499d39c37f55a39,1.04864E+15,12/23/2021 16:04,31375,Wire Transfer
d477aa2b131a115,1.04915E+15,4/7/2022 6:40,-20350,Wire Transfer
fadef55865aa29b,1.05556E+15,2/16/2021 23:33,32725,RTGS
8265609b072a05a,1.06921E+15,4/29/2021 4:50,-24625,NEFT
a0518030a5e6e19,1.09515E+15,3/11/2022 3:41,-22825,Cheque
72a138dfbcdb53e,1.02245E+15,8/25/2022 2:36,20125,RTGS
2598437d9a3e7d7,1.06242E+15,4/20/2022 7:29,-32950,RTGS
7e6df4f5b1a9633,1.0845E+15,1/14/2021 16:29,33625,NEFT
f1d9a8ead437106,1.04945E+15,4/4/2021 14:48,58600,Cheque
a88fe99a42b4158,1.07841E+15,1/19/2021 19:56,57025,NEFT
6839f5bc4673e77,1.04803E+15,12/11/2021 6:44,-49150,Cheque
38288c9cb12275c,1.06885E+15,8/5/2021 1:20,-18775,RTGS
b312830f9f3c4ce,1.03607E+15,8/31/2021 5:33,-46225,Cheque
9a66ca461ad90a9,1.03107E+15,1/11/2021 11:31,52975,NEFT
f30699087d3378a,1.09262E+15,8/6/2022 20:39,51175,Wire Transfer
2d02916ae3f411c,1.07231E+15,4/27/2021 2:28,56575,Cheque
a675f38cd8b7597,1.07855E+15,3/13/2022 6:39,1000,NEFT
525a0b69f412725,1.09463E+15,10/10/2021 1:51,-55450,RTGS
7abc184e73fea29,1.07953E+15,1/12/2022 1:34,35875,RTGS
552e4be06b731f4,1.03973E+15,5/28/2021 14:50,16750,RTGS
8b6b26e210722d9,1.06521E+15,4/30/2022 13:55,9100,Cheque
77b6af113e2ebd9,1.06243E+15,8/31/2022 21:45,-17875,RTGS
47b4688094b8fc5,1.0826E+15,2/18/2022 22:27,-49825,Cheque
73eec1e9c823823,1.07551E+15,2/21/2022 3:32,48700,Wire Transfer
64ec6185e0d028e,1.0409E+15,8/17/2021 14:26,-45550,Cheque
5832cd75ce6490a,1.01926E+15,5/7/2021 4:42,40600,NEFT
d269b46d7cd4ebb,1.03344E+15,7/21/2022 10:56,-50275,Wire Transfer
e651dd466bdd2cc,1.04612E+15,5/22/2021 5:10,-59275,Cheque
853e74d6c476384,1.03029E+15,4/3/2022 7:32,-14950,Cheque
f0aad2d51d32a93,1.05991E+15,9/23/2022 5:59,-5725,RTGS
7190fd29f2cc46d,1.07608E+15,8/20/2022 1:01,32725,NEFT
152dc72ab85b82b,1.01296E+15,6/3/2022 14:29,-48925,NEFT
459bdbc9715f329,1.02308E+15,3/13/2021 10:03,10225,Cheque
7798bdaa66196b5,1.02268E+15,4/20/2021 17:01,-13825,Wire Transfer
167fc767bac094b,1.0651E+15,11/12/2021 1:10,52750,Wire Transfer
ad5c564b3a41226,1.01452E+15,3/20/2021 4:55,-47800,RTGS
9ce24fc5b3a320f,1.03377E+15,2/18/2022 20:43,-33400,Cheque
49cbd683d6d6479,1.01871E+15,1/15/2021 13:48,-42850,Cheque
4e5b27133621c8d,1.03637E+15,12/3/2021 14:40,14275,RTGS
7aa3c01684cf6f4,1.0444E+15,9/30/2021 10:42,-14050,RTGS
1df09f6a662314b,1.03499E+15,7/3/2021 17:26,-23050,RTGS
69cfe633797cbda,1.04121E+15,5/31/2021 10:23,57475,NEFT
d421fd567850852,1.09727E+15,10/3/2021 4:04,34975,RTGS
da107816d7c60c2,1.08305E+15,8/4/2021 3:21,40825,RTGS
0e43dfbbe1cd760,1.07208E+15,7/21/2021 22:26,47125,Cheque
8aad12812195e48,1.09687E+15,7/25/2021 22:35,-38125,Cheque
36ca7193d615ad8,1.09357E+15,5/27/2021 4:19,-56575,Wire Transfer
e76e944be870da1,1.06734E+15,4/12/2021 13:25,29125,NEFT
fc8f60bf71e2e0f,1.0834E+15,11/10/2021 22:07,54325,NEFT
3f819264ee15c4c,1.05434E+15,1/12/2022 20:47,39250,Cheque
5ba5a8a42446108,1.09436E+15,10/12/2021 21:42,45550,Cheque
fc677323d3f6c38,1.0746E+15,2/28/2021 5:11,17200,Cheque
451f45000594343,1.05509E+15,11/12/2021 6:25,55225,Wire Transfer
823b33b367e855c,1.0861E+15,7/7/2021 12:39,-43975,RTGS
516ef5d693d59b7,1.09099E+15,7/12/2021 19:51,-28450,NEFT
f48a0b7952885db,1.08224E+15,10/26/2021 1:27,12700,NEFT
59743805121f1ee,1.07912E+15,2/11/2022 12:38,6400,Cheque
4a81670a5aa8da7,1.01383E+15,8/17/2021 4:34,-21925,Wire Transfer
59571ecfbb92f42,1.02507E+15,2/20/2022 9:31,7975,Wire Transfer
701a1dfbf85d775,1.04841E+15,8/9/2022 10:16,-56350,Wire Transfer
a09fc6a57a4b919,1.03436E+15,3/7/2022 6:07,-31600,RTGS
22f8e641c957f3f,1.03579E+15,7/30/2022 19:26,-53200,Wire Transfer
cfae47ed30c2e7c,1.09384E+15,1/20/2022 5:16,56350,Wire Transfer
44f0ebed107feea,1.09672E+15,7/24/2021 4:24,-15400,RTGS
6e2eabf10686774,1.02268E+15,1/2/2022 7:02,-25975,NEFT
eb3448b9d9d7de8,1.06405E+15,1/7/2021 2:02,26650,Cheque
c05023f189a79ab,1.03571E+15,3/17/2022 0:32,-47800,RTGS
c1881ca0016b4db,1.08796E+15,1/20/2022 17:55,49375,RTGS
6bb23ad0f08b4f9,1.08302E+15,11/20/2021 7:43,-32500,RTGS
66e2c990c6a6a60,1.06932E+15,9/8/2021 11:42,51400,NEFT
e1a29d83f318fe6,1.07727E+15,2/24/2021 20:59,7525,NEFT
1fdc2017fda5b7e,1.07436E+15,6/12/2022 21:17,52525,RTGS
5aecd0bf6386446,1.0697E+15,4/3/2022 1:07,23950,NEFT
2efb5ba5221c5b3,1.04339E+15,2/20/2021 14:35,6625,Cheque
2d20a3d83521963,1.09514E+15,5/26/2022 9:50,14050,Cheque
2301521580276f2,1.04493E+15,3/29/2021 9:03,-25300,NEFT
894a8e81c0dc523,1.07563E+15,12/22/2021 15:07,9775,Cheque
8289d4fd11b67d2,1.08506E+15,9/29/2021 22:17,17425,Wire Transfer
d4e3f3fa79206ee,1.07803E+15,2/2/2021 7:06,49825,RTGS
9bc062c9c07ec9d,1.06295E+15,3/31/2022 19:20,28900,Cheque
9a1467a3a35cfe2,1.04367E+15,2/1/2021 5:46,-33625,Cheque
46791d72dc9c5ef,1.03757E+15,3/13/2021 7:26,42400,Wire Transfer
5822416646787b4,1.05721E+15,1/23/2022 21:24,2125,Wire Transfer
4a69d045b201166,1.05073E+15,6/14/2021 10:33,21250,Cheque
3036b7d5ee24cae,1.08827E+15,6/23/2022 12:47,2800,NEFT
c50616a4a210776,1.08052E+15,3/2/2021 1:09,14725,NEFT
7fb5f8794d4708b,1.08705E+15,1/18/2021 9:56,-2575,NEFT
9541d7fff3b3885,1.04883E+15,8/8/2021 3:17,-39250,Wire Transfer
bf709e8e27b57ac,1.07123E+15,9/8/2021 5:29,56575,NEFT
b93d6b62376162b,1.09862E+15,7/5/2021 7:27,-52075,NEFT
7445c5cee046fca,1.01788E+15,9/28/2022 13:28,-24175,Cheque
4a2a88bc4c49e0f,1.03945E+15,4/18/2022 19:37,-325,RTGS
2351fce88574b91,1.05087E+15,7/2/2021 5:18,39025,NEFT
3163aa575eaf20e,1.05399E+15,6/5/2022 21:13,-28000,NEFT
0dd53239120778f,1.06559E+15,6/5/2022 5:53,-16300,NEFT
9e13baf9c55585e,1.0706E+15,8/21/2021 18:13,-25525,RTGS
5edb0f421af5b29,1.02355E+15,1/13/2021 21:12,-49600,NEFT
746c0b08bb48db2,1.05736E+15,8/15/2021 13:58,33175,NEFT
32080a95d386498,1.03716E+15,6/19/2022 18:54,-49375,Cheque
ea9803660f4b273,1.02759E+15,8/28/2021 23:30,-43525,Cheque
4bc39218ed07808,1.06306E+15,7/24/2022 12:56,-56800,NEFT
e4e4be45bc1fc37,1.0229E+15,11/14/2021 16:04,44425,Wire Transfer
6b42ffbce12d0ae,1.05617E+15,10/11/2021 13:57,38125,Cheque
9394056305cbe74,1.02252E+15,9/21/2022 5:06,8425,NEFT
b14bea5866af8ef,1.03065E+15,5/3/2022 7:53,16525,Wire Transfer
3e2284ca4a108b4,1.02638E+15,9/22/2021 9:13,23500,Wire Transfer
e252b286f7c36f5,1.06472E+15,11/22/2021 17:30,44650,Cheque
b8511653f83bfa0,1.05322E+15,4/3/2021 6:10,50275,RTGS
2bd2eb0b134ef3c,1.03132E+15,3/12/2021 17:19,37000,Wire Transfer
e7bc7ad359977cc,1.03278E+15,1/15/2022 4:37,-46450,Cheque
1041aecaee93cc3,1.0421E+15,9/24/2022 22:32,27100,Wire Transfer
da6e9f74daa4f99,1.05734E+15,3/21/2021 8:48,5050,Wire Transfer
d2bd473278895a3,1.08012E+15,1/28/2021 11:36,-17875,Cheque
f4739981161e19d,1.09341E+15,11/8/2021 21:24,52075,Wire Transfer
046e228437d88b3,1.04093E+15,11/16/2021 11:20,39475,NEFT
83325750ee28de3,1.05821E+15,6/13/2022 23:34,-18325,RTGS
e447581973503d9,1.08164E+15,8/26/2021 9:44,59275,RTGS
0556bb5ef6f7895,1.03346E+15,8/28/2021 6:20,4600,RTGS
62982ecec5c9810,1.02507E+15,10/10/2021 1:35,19000,NEFT
d15794744d3c09d,1.02412E+15,2/7/2021 20:49,-55675,Cheque
d34dc2aa6077a06,1.04739E+15,1/28/2022 10:46,-57700,Cheque
9273a994836b369,1.06183E+15,9/18/2021 2:04,45550,RTGS
b5c5fd811bfe47a,1.07046E+15,9/6/2022 21:01,-26650,Cheque
c0590a47979866b,1.046E+15,12/25/2021 9:39,58825,RTGS
00e3e5649cf1b37,1.08139E+15,10/9/2021 7:15,31150,Wire Transfer
6e52fc74b21ec9a,1.06644E+15,3/16/2021 3:24,-43750,RTGS
731cbf395679ad5,1.08099E+15,3/14/2021 21:13,-17425,Wire Transfer
ccf8e351f3e4484,1.03632E+15,6/9/2022 17:13,-16525,NEFT
73cc223b58029f9,1.08557E+15,11/16/2021 16:11,8200,Cheque
93dd91d4eb92d7e,1.03589E+15,8/1/2021 0:25,-46675,Wire Transfer
8dd8cfa34b57e06,1.02439E+15,12/8/2021 19:38,41725,Wire Transfer
f2e78e8b1cd3936,1.01809E+15,9/11/2021 1:36,-32725,Wire Transfer
60d38e068376dd4,1.04385E+15,6/23/2022 0:47,32500,NEFT
529031f8aa2b99b,1.01139E+15,3/16/2021 1:32,-46675,RTGS
5ab5e082151816a,1.06596E+15,9/24/2022 18:49,7750,RTGS
bdfe944b02166f2,1.08789E+15,3/24/2022 13:12,14275,Wire Transfer
d2153b2c5b273bb,1.01797E+15,4/10/2021 18:56,49825,Wire Transfer
a6fe94c65825d18,1.06258E+15,8/13/2021 22:43,32500,NEFT
88e21d8ea9cc354,1.06864E+15,1/25/2022 18:13,27775,Cheque
