Transacton_Id,Account_No,Time_stamp,Amount,Transaction_mode
a202d02bcd4468f,1.04E+15,9/11/2022 4:20,"-INR 31,150.00",NEFT
cf1208c33e50b82,1.08E+15,2/27/2021 11:16,"-INR 18,550.00",RTGS
65a7bdce1505b40,1.03E+15,1/16/2022 15:46,"INR 54,100.00",Wire Transfer
0b85bff11e4455e,1.04E+15,6/25/2021 21:54,"-INR 17,200.00",Wire Transfer
08bc5ea75341f8f,1.10E+15,8/14/2021 14:08,"INR 27,325.00",Cheque
37e223963f643b4,1.06E+15,6/26/2021 17:29,"-INR 6,175.00",Wire Transfer
bb6f7601a796284,1.04E+15,2/4/2021 21:12,"INR 39,025.00",Cheque
435d5dcbcfa93c4,1.05E+15,5/19/2022 10:32,"INR 30,700.00",Cheque
88bea4dfd5dfeb0,1.02E+15,3/9/2022 20:19,"INR 48,700.00",Wire Transfer
98dda81d25b4105,1.03E+15,1/24/2021 10:25,"INR 22,825.00",NEFT
43ad558778dbde0,1.07E+15,8/16/2021 21:55,"INR 23,050.00",NEFT
a6068917d37943c,1.03E+15,3/27/2021 7:39,"INR 44,425.00",RTGS
da128a06a42f24b,1.05E+15,3/24/2022 12:48,"INR 53,875.00",Cheque
addad841fa9778f,1.02E+15,4/5/2021 23:22,"-INR 35,875.00",NEFT
facc0ea468f9be7,1.05E+15,6/18/2021 12:55,"INR 53,650.00",NEFT
9b6fcb5e3bb89b5,1.07E+15,12/23/2021 9:02,"-INR 27,325.00",Wire Transfer
44efae374b5867f,1.03E+15,3/24/2022 4:21,"INR 40,600.00",RTGS
8981bf89eccd778,1.08E+15,11/22/2021 0:44,"-INR 7,300.00",RTGS
841e0a0df7dd371,1.01E+15,6/2/2021 7:21,"INR 32,500.00",Wire Transfer
34a29e5935814ec,1.10E+15,6/27/2021 23:12,"INR 9,325.00",Wire Transfer
688004fc122bd86,1.07E+15,2/23/2022 4:47,"INR 10,450.00",NEFT
729ef7983a4a2b2,1.03E+15,6/14/2022 20:03,"-INR 35,650.00",Wire Transfer
aae910707489880,1.10E+15,4/25/2021 18:22,"INR 41,275.00",Wire Transfer
237ef143775ccfd,1.10E+15,4/25/2022 13:32,"INR 58,825.00",NEFT
e3a628489a3a854,1.08E+15,4/22/2021 23:30,"-INR 43,075.00",Cheque
785d50d9ced35ef,1.06E+15,6/5/2021 1:02,"-INR 55,675.00",Cheque
c9c59bfae9828c5,1.08E+15,12/15/2021 19:04,"-INR 41,725.00",Cheque
611a2c919577b7c,1.06E+15,1/26/2021 15:38,"-INR 7,525.00",NEFT
29e5c45ff5f6115,1.08E+15,11/10/2021 14:54,"-INR 32,500.00",Wire Transfer
97ae01c009d70c7,1.04E+15,10/20/2021 18:20,"INR 36,775.00",NEFT
a54402350e5a8e5,1.02E+15,9/8/2021 13:17,"-INR 3,250.00",RTGS
f17ff31ac138909,1.09E+15,8/28/2022 11:19,"INR 44,425.00",Cheque
12ac2cdc29d6890,1.04E+15,2/21/2021 10:53,"-INR 47,125.00",Cheque
2b5364242a17d4e,1.09E+15,1/22/2022 9:06,"INR 53,875.00",RTGS
dc3e0708ff0f0b7,1.07E+15,5/25/2022 4:33,"-INR 8,200.00",Cheque
0edf1fbb8bec383,1.06E+15,4/10/2022 6:01,"-INR 45,325.00",Cheque
0ff9d7a628f8639,1.10E+15,2/6/2021 11:24,"-INR 46,675.00",Cheque
98a50e6707ea279,1.05E+15,8/13/2022 2:37,"-INR 29,575.00",RTGS
f4aaad8bfd5ec41,1.02E+15,1/9/2022 0:49,"-INR 42,400.00",Cheque
fd20f85fc448dca,1.08E+15,7/25/2022 12:53,"-INR 7,975.00",RTGS
01541b16c1a1319,1.09E+15,5/2/2021 18:46,"INR 49,600.00",NEFT
97c64131cfb8cef,1.03E+15,7/15/2021 16:00,"INR 26,200.00",Cheque
4af4792fbc79926,1.04E+15,3/29/2022 4:41,"INR 25,750.00",Wire Transfer
edc53b5f7c42e30,1.02E+15,7/10/2022 20:10,-INR 100.00,NEFT
7357b8cf362ff0e,1.02E+15,6/20/2021 22:04,"-INR 48,925.00",NEFT
c690d4225cdb0e2,1.08E+15,7/11/2021 10:40,INR 775.00,NEFT
dd4dd2e2a21bbc8,1.04E+15,7/21/2021 12:57,"-INR 24,175.00",NEFT
d9f50957061aeda,1.07E+15,9/4/2021 16:45,"INR 16,975.00",Cheque
6c7dd7fe58dffb1,1.09E+15,8/18/2021 13:12,"-INR 6,850.00",RTGS
149585484530a54,1.07E+15,1/9/2021 7:43,"INR 48,475.00",NEFT
73447955ee85271,1.09E+15,8/30/2022 12:32,"INR 22,600.00",NEFT
12e0c04ad6c9dca,1.07E+15,12/19/2021 18:53,"-INR 40,150.00",Cheque
20e7ff5be9d0da8,1.10E+15,8/10/2022 1:21,"-INR 33,400.00",Cheque
2354e109dc05cf1,1.09E+15,3/27/2022 22:44,"INR 56,575.00",RTGS
943a8d33f09d839,1.07E+15,5/23/2021 9:15,"-INR 4,375.00",Cheque
a042113f7d53352,1.06E+15,5/3/2021 3:33,"-INR 20,575.00",NEFT
79326b07941f123,1.08E+15,11/15/2021 3:33,"-INR 16,525.00",Wire Transfer
94773e7b62f9f9e,1.09E+15,9/6/2022 8:40,"INR 31,375.00",RTGS
0f43490a7ef8724,1.02E+15,4/7/2022 3:39,"-INR 10,000.00",RTGS
3ea9ba843b8ce7a,1.07E+15,6/2/2021 23:47,"-INR 48,925.00",Cheque
a50167d2ff61033,1.08E+15,5/24/2022 18:52,"INR 52,075.00",Cheque
c11520848f5bb7b,1.06E+15,10/29/2021 22:47,"INR 5,275.00",RTGS
7bfa932ace052ca,1.06E+15,5/4/2022 6:27,"INR 36,550.00",Wire Transfer
f22a3d84189093f,1.02E+15,1/1/2022 12:53,"-INR 6,850.00",Cheque
a2f302fe33cde64,1.06E+15,4/22/2022 9:02,"-INR 8,200.00",Wire Transfer
5cabf57331d8c05,1.08E+15,5/22/2021 17:43,"-INR 50,725.00",Wire Transfer
0c7839bceafb826,1.07E+15,3/8/2022 15:54,"-INR 41,950.00",Cheque
296b4492f01a540,1.09E+15,11/8/2021 4:45,"INR 48,925.00",NEFT
542fdf726c3c5a4,1.06E+15,4/27/2022 20:35,"INR 41,950.00",RTGS
a6dea8ea7581cb7,1.08E+15,1/11/2021 5:11,"INR 46,900.00",RTGS
36026795b3ff439,1.09E+15,5/2/2021 1:28,"INR 39,025.00",NEFT
e8e2d5f943ac291,1.01E+15,2/27/2021 0:37,"INR 24,175.00",NEFT
0aa88b085ddae73,1.07E+15,5/13/2022 14:04,"INR 29,575.00",Wire Transfer
1f7d272ae9e8db0,1.03E+15,6/20/2021 1:22,"-INR 46,225.00",Cheque
a646fd2ce50c775,1.06E+15,9/22/2022 16:48,-INR 550.00,RTGS
1ae082c369915eb,1.03E+15,5/9/2021 1:07,"INR 57,925.00",RTGS
86f23461e3d0ce9,1.03E+15,7/28/2021 6:16,"-INR 11,575.00",Wire Transfer
eb1755ced01f57e,1.03E+15,6/20/2022 8:12,"INR 6,850.00",Wire Transfer
6d1197700d59c61,1.05E+15,7/7/2022 17:16,"INR 42,175.00",NEFT
086ea30eefe9e0c,1.07E+15,1/29/2022 23:48,"-INR 39,925.00",RTGS
7de6bbe63c89d55,1.05E+15,6/28/2021 7:01,"-INR 59,725.00",Wire Transfer
541693badc53498,1.07E+15,9/7/2021 12:46,"INR 14,950.00",Cheque
4409a920ef7e383,1.03E+15,2/21/2021 19:56,"-INR 29,575.00",Wire Transfer
0c88099af91a9fb,1.03E+15,6/1/2021 13:12,"-INR 55,450.00",Wire Transfer
eac8d3224f55987,1.09E+15,9/5/2022 10:47,"-INR 58,600.00",Cheque
dae77268a5e508e,1.04E+15,1/27/2022 20:33,"INR 17,425.00",RTGS
8563a9d03c1e4c7,1.07E+15,4/4/2021 23:03,"INR 14,050.00",Cheque
349d1e0548d80dc,1.08E+15,2/14/2021 21:44,"INR 12,700.00",Wire Transfer
43a81235ec30bc1,1.09E+15,6/26/2021 9:26,"-INR 14,275.00",RTGS
99849470c3bda81,1.06E+15,5/18/2021 1:40,"INR 22,600.00",NEFT
1f6aa3efbd8e8fe,1.05E+15,1/7/2021 19:03,"INR 45,100.00",Cheque
4206850ba2c28d9,1.03E+15,8/17/2021 0:23,"INR 45,550.00",RTGS
3dcde774fbf7c4c,1.03E+15,7/11/2021 10:34,"INR 36,775.00",Cheque
9bf773e32a2d94e,1.05E+15,9/13/2022 13:24,"-INR 4,150.00",Wire Transfer
57e726276ad1460,1.10E+15,12/2/2021 12:55,"-INR 18,100.00",Cheque
7fbe4527d3ddba5,1.07E+15,7/22/2022 5:04,"-INR 4,600.00",Cheque
223b29da717152c,1.10E+15,7/7/2021 7:20,"-INR 8,650.00",NEFT
74fe09daad93d6d,1.06E+15,3/25/2021 0:45,"INR 6,175.00",Cheque
2089d1271721ffe,1.03E+15,4/15/2021 4:05,"-INR 32,275.00",Wire Transfer
cefd30b18ce2616,1.03E+15,1/13/2021 20:27,"INR 2,575.00",Wire Transfer
ebd58dd634abf94,1.03E+15,8/8/2021 2:40,"-INR 36,775.00",NEFT
86e73a061ad04ef,1.06E+15,12/19/2021 22:00,"INR 43,075.00",NEFT
4e881c689d60885,1.01E+15,1/4/2022 14:35,"INR 58,600.00",Wire Transfer
370ac433e3b5789,1.06E+15,7/14/2021 5:56,"INR 42,175.00",RTGS
20ba6bb9256e2e9,1.09E+15,3/2/2022 15:04,"INR 38,800.00",NEFT
0a0694c521b2868,1.03E+15,1/11/2021 0:28,"INR 22,600.00",NEFT
848d3311300c387,1.04E+15,10/20/2021 14:32,"-INR 9,325.00",RTGS
1951dde4909fe9f,1.10E+15,12/18/2021 19:15,"INR 58,150.00",RTGS
f09b07cf3aa1576,1.04E+15,5/27/2022 15:13,"-INR 34,525.00",NEFT
3f4fbbebb6f6ef5,1.03E+15,11/3/2021 14:49,"INR 37,450.00",NEFT
b4116d93d7bf362,1.08E+15,7/31/2021 0:51,"INR 49,150.00",Cheque
c598461f1a3e650,1.08E+15,4/19/2021 22:59,"-INR 52,750.00",Cheque
e9fd9c37e3e03c1,1.06E+15,5/26/2022 5:47,"-INR 25,975.00",NEFT
0bebdf48393bdee,1.07E+15,1/31/2021 3:51,"-INR 12,925.00",RTGS
a2caac976ef9e2d,1.06E+15,9/18/2022 23:31,-INR 775.00,NEFT
fe90e9066f352e7,1.06E+15,9/15/2022 12:22,"INR 19,900.00",NEFT
10db0a2bb26f077,1.08E+15,2/23/2022 10:12,"-INR 34,750.00",Cheque
747644b532d1306,1.07E+15,7/9/2022 6:49,"-INR 21,250.00",Cheque
3aab70cd4c5bf33,1.04E+15,5/30/2021 18:56,"INR 4,150.00",Wire Transfer
6f2de761f9dbac3,1.07E+15,5/11/2022 20:10,"INR 5,050.00",Cheque
a8ce23032bbf235,1.08E+15,3/24/2021 10:39,"-INR 28,225.00",NEFT
4e8682c64953749,1.09E+15,4/16/2021 23:05,"INR 4,150.00",NEFT
7bb42f7f0f2e486,1.04E+15,10/1/2021 21:40,"INR 48,250.00",Cheque
41e7691a37ed27b,1.04E+15,1/23/2022 20:51,"-INR 29,575.00",Wire Transfer
ffde9711714f8fc,1.09E+15,5/31/2021 19:18,"-INR 43,975.00",Wire Transfer
3cfb4bf715166d1,1.04E+15,2/19/2021 20:53,"INR 52,075.00",Cheque
f563443dcb8c19e,1.06E+15,12/16/2021 9:17,"INR 32,725.00",RTGS
3f6e807a176c845,1.06E+15,9/25/2021 2:48,"INR 53,425.00",Cheque
fe5360cf83589a8,1.07E+15,7/2/2021 16:12,"INR 59,275.00",NEFT
7280f35b53d3602,1.08E+15,1/10/2022 15:57,"-INR 41,500.00",NEFT
2d7fee4c124207b,1.05E+15,3/17/2021 6:57,"INR 58,825.00",Cheque
9e89dbb279bed15,1.09E+15,4/22/2021 5:34,"INR 44,875.00",Cheque
4a6c6e74c37ec5d,1.02E+15,4/23/2022 14:44,INR 775.00,Wire Transfer
1f1cd4a428222cc,1.08E+15,9/18/2022 12:55,"-INR 25,975.00",Wire Transfer
384a7d970595f37,1.05E+15,8/14/2021 7:34,"INR 27,550.00",Wire Transfer
b49d33b56f7c56e,1.02E+15,9/3/2021 14:13,"-INR 16,750.00",Wire Transfer
cb16741ae1d754c,1.09E+15,5/23/2021 22:49,"INR 25,750.00",RTGS
5a366a2c3b4c230,1.02E+15,11/9/2021 1:41,"INR 22,825.00",Wire Transfer
7d4c58accfc1c12,1.03E+15,8/31/2021 1:44,"INR 33,625.00",Wire Transfer
a1cb2816502c490,1.02E+15,8/29/2022 12:37,"-INR 4,825.00",NEFT
73a4a6eea955e22,1.10E+15,7/28/2021 6:27,"-INR 43,525.00",RTGS
dc2bb3f3f003eae,1.01E+15,7/19/2021 10:22,"INR 43,975.00",Wire Transfer
3d0f40b7a4640ed,1.09E+15,7/28/2022 0:53,"-INR 20,350.00",NEFT
31b87d7e19c47bb,1.07E+15,4/12/2022 19:29,"-INR 47,575.00",Cheque
1f604589268ce8b,1.03E+15,3/2/2021 6:07,"INR 25,300.00",Wire Transfer
aac44e4925d132a,1.03E+15,1/23/2022 23:08,"INR 5,725.00",NEFT
88eb2d7b0099264,1.05E+15,7/7/2021 8:27,"-INR 55,000.00",Cheque
8715d37cbe2af87,1.05E+15,4/12/2021 3:27,"-INR 2,575.00",NEFT
8f32b5748038d4c,1.06E+15,12/14/2021 9:13,"-INR 40,150.00",NEFT
bb86bb98ca3476d,1.06E+15,3/7/2021 0:50,"-INR 30,250.00",NEFT
d0785dc8021e969,1.03E+15,10/13/2021 3:33,"-INR 58,375.00",NEFT
eb46c0735a597dd,1.10E+15,11/1/2021 7:47,"-INR 23,725.00",RTGS
b0105ec8517030c,1.02E+15,6/21/2022 10:03,"-INR 41,500.00",RTGS
df6b304565b687d,1.07E+15,6/28/2022 23:45,"-INR 17,875.00",NEFT
0512efc23346118,1.06E+15,5/22/2021 10:00,"INR 42,850.00",Cheque
92e59071976b667,1.03E+15,9/29/2022 2:16,"-INR 30,475.00",RTGS
1f6fdfe83eb4a01,1.05E+15,7/30/2021 11:15,"-INR 33,850.00",NEFT
baa340f90ec0f8f,1.04E+15,2/26/2022 16:01,"-INR 14,950.00",NEFT
509330116a4720d,1.06E+15,2/10/2021 0:33,"INR 1,675.00",RTGS
8caa40d3523e0c5,1.06E+15,6/3/2022 21:48,"-INR 22,600.00",NEFT
ff247b37d9cf433,1.02E+15,8/14/2022 7:00,"INR 11,800.00",Wire Transfer
2b5734e4b26ee14,1.05E+15,12/29/2021 4:23,"INR 16,750.00",RTGS
28d51865b777e10,1.07E+15,11/30/2021 10:27,"INR 10,000.00",Wire Transfer
d07d08281388049,1.03E+15,4/18/2021 21:34,"INR 3,700.00",NEFT
1dfd020881de219,1.03E+15,7/5/2021 22:05,"-INR 6,625.00",NEFT
1fa164d0f2f064c,1.02E+15,3/19/2022 16:32,"INR 22,150.00",RTGS
3918380c48cad44,1.04E+15,1/21/2021 7:28,"-INR 53,200.00",Wire Transfer
96f903e3548f040,1.09E+15,8/23/2022 8:43,"-INR 37,450.00",Cheque
e5837ad737d7548,1.06E+15,3/5/2022 13:24,"-INR 50,950.00",Wire Transfer
5a11de5c1f612c6,1.09E+15,3/27/2021 21:07,"-INR 53,200.00",Cheque
52fa2123dd77dfd,1.07E+15,8/21/2021 13:58,"INR 44,650.00",Wire Transfer
a8eecb39de2eb87,1.06E+15,5/25/2021 3:22,"INR 3,025.00",NEFT
c2adba3334165fe,1.07E+15,2/23/2022 23:06,"INR 2,125.00",Wire Transfer
2cc57c529701944,1.05E+15,10/17/2021 6:49,"-INR 45,325.00",Cheque
7f4f39bc241ca27,1.07E+15,4/17/2022 3:22,"INR 58,150.00",NEFT
ab146a098c5027f,1.08E+15,2/8/2021 13:55,"-INR 37,000.00",RTGS
32d675ad64d1f7a,1.04E+15,10/1/2021 20:52,"-INR 42,400.00",Cheque
bfca65cf0f20047,1.09E+15,9/21/2021 7:22,"INR 21,250.00",Cheque
f826b0983dac929,1.01E+15,7/10/2022 9:32,"INR 36,325.00",Wire Transfer
4c01951aaf55039,1.05E+15,9/2/2022 14:59,"INR 37,000.00",Cheque
d4983cfafc2c267,1.09E+15,9/16/2022 18:22,"-INR 46,450.00",NEFT
c04d894c25a1019,1.06E+15,9/14/2021 8:58,"-INR 1,900.00",NEFT
8502fd1605fa5e0,1.07E+15,12/14/2021 9:31,"INR 47,350.00",RTGS
b51a4f86795fb26,1.08E+15,1/5/2022 22:02,"-INR 5,725.00",RTGS
66ca4879d6c6ce9,1.08E+15,8/17/2021 16:36,"INR 57,475.00",RTGS
d2abf380d4f2aed,1.03E+15,4/16/2021 10:38,"-INR 37,900.00",Cheque
d11a2032c548bfc,1.02E+15,5/3/2022 20:36,"INR 1,225.00",Wire Transfer
05764aadeadb4ac,1.01E+15,5/10/2022 12:11,"-INR 53,650.00",NEFT
a37f9149e0f3258,1.07E+15,8/4/2021 1:04,"INR 57,925.00",RTGS
2a0a3b034472b19,1.08E+15,6/29/2021 2:09,"-INR 32,725.00",RTGS
d5b32d77c626b62,1.04E+15,7/11/2021 0:50,"INR 58,600.00",RTGS
d3157cf4a4cc5ef,1.10E+15,8/12/2021 17:09,"INR 25,525.00",Wire Transfer
001e8653a3554c6,1.10E+15,2/3/2022 21:28,"-INR 50,500.00",Cheque
6e3332aa0d44783,1.07E+15,9/10/2022 11:26,"INR 12,025.00",Cheque
634a047ceecfd68,1.03E+15,11/15/2021 20:25,"-INR 42,850.00",Wire Transfer
5ece71d3b87a5bc,1.03E+15,11/16/2021 9:33,"INR 57,250.00",RTGS
9fd538beeb6f765,1.06E+15,8/31/2022 18:25,"INR 14,275.00",RTGS
76a16c6b61bf6f0,1.05E+15,5/29/2021 22:51,"INR 17,425.00",NEFT
d7eebdb7192a3ac,1.01E+15,3/7/2021 11:43,"-INR 14,050.00",Wire Transfer
ed8620bb5bb48d5,1.06E+15,6/25/2021 0:33,"-INR 49,825.00",RTGS
c9fe62f461b6f8c,1.07E+15,7/24/2021 23:45,"INR 32,500.00",Wire Transfer
bc4a80b0ff57f3d,1.09E+15,7/17/2022 23:11,"-INR 28,000.00",NEFT
b6acb7621f283f0,1.02E+15,4/23/2022 12:01,"-INR 43,075.00",Cheque
a564849808d1c9c,1.07E+15,1/22/2022 22:03,"-INR 43,525.00",NEFT
1a1e1fd1f160613,1.03E+15,7/30/2021 9:49,"INR 22,150.00",RTGS
a4b03fe5824e2cd,1.06E+15,4/1/2021 2:02,"INR 49,600.00",Wire Transfer
f9d246047d83905,1.04E+15,2/4/2022 7:36,"-INR 27,100.00",NEFT
c9f755f2a32b682,1.07E+15,3/15/2022 22:38,"-INR 37,225.00",Wire Transfer
d1b8db08b40c4f7,1.05E+15,3/29/2022 9:30,"-INR 14,950.00",NEFT
a6bcce24644e4dd,1.03E+15,8/29/2022 3:02,"-INR 46,450.00",RTGS
0c02de335630545,1.02E+15,8/19/2022 14:40,"INR 12,475.00",Cheque
bff3fb516c27b99,1.05E+15,6/7/2022 12:15,"INR 35,200.00",RTGS
735ce178f828045,1.02E+15,12/18/2021 20:34,"-INR 30,250.00",Wire Transfer
9374b9ac2f5962b,1.04E+15,7/21/2022 13:59,"INR 20,800.00",Cheque
e3488e1be0c2ab0,1.04E+15,4/20/2022 16:26,"INR 5,725.00",Wire Transfer
1ceb2f0adfb126b,1.05E+15,9/21/2021 5:47,"-INR 26,425.00",Wire Transfer
9f27282897d525f,1.07E+15,5/22/2021 5:19,"-INR 17,425.00",RTGS
b9f684af328b33b,1.03E+15,2/13/2022 6:42,"-INR 16,300.00",RTGS
45e0653efa62c1c,1.02E+15,5/30/2022 3:38,"INR 55,225.00",Cheque
91758d8e1442c9d,1.02E+15,3/3/2021 14:35,"INR 55,675.00",RTGS
94d54d0052d7d86,1.06E+15,1/17/2021 15:53,"-INR 1,225.00",Cheque
f22ec028727d9a7,1.07E+15,9/18/2021 6:52,"-INR 55,000.00",Wire Transfer
31401afc0527f37,1.06E+15,9/2/2022 4:06,"INR 46,900.00",Cheque
cab8e010bb17424,1.06E+15,2/12/2021 11:14,"INR 55,450.00",Cheque
3bb8d9ad9976876,1.04E+15,9/7/2022 9:50,"-INR 19,225.00",RTGS
307c2018437f059,1.07E+15,12/14/2021 10:51,"-INR 58,375.00",Wire Transfer
406326619fef27c,1.05E+15,8/22/2022 1:00,"INR 9,325.00",Wire Transfer
b606778ca845967,1.07E+15,10/21/2021 8:22,"-INR 30,475.00",NEFT
e264deafd99240b,1.03E+15,9/16/2022 14:08,"-INR 52,525.00",Wire Transfer
8202e435871de0d,1.08E+15,1/14/2021 21:23,"INR 17,425.00",Wire Transfer
2f3fc2601b8b84a,1.01E+15,6/28/2021 2:08,"-INR 49,825.00",Cheque
1b0d2a86a2c80bb,1.02E+15,1/4/2022 19:18,"-INR 23,050.00",RTGS
d2beaeecf368941,1.04E+15,12/8/2021 14:04,"INR 23,950.00",Wire Transfer
7d92ecb25569bd3,1.09E+15,11/21/2021 12:27,"INR 16,075.00",RTGS
abbb67e48c61502,1.03E+15,10/10/2021 5:00,"-INR 31,375.00",RTGS
b8aa8ebb69f3da7,1.04E+15,8/31/2022 22:59,INR 550.00,Cheque
4c1756fa0e560af,1.03E+15,7/10/2022 14:06,"-INR 17,650.00",NEFT
0b659decb858e78,1.02E+15,6/28/2022 9:40,"INR 56,125.00",Wire Transfer
afa4273eb94d151,1.03E+15,6/17/2022 3:54,"-INR 32,725.00",RTGS
31d4cd575403533,1.08E+15,3/24/2021 14:15,"INR 30,250.00",Cheque
a5b680dc51d01a7,1.07E+15,4/22/2021 0:17,"-INR 53,650.00",Cheque
8efb806762b6dab,1.02E+15,4/30/2022 18:35,"INR 33,400.00",RTGS
0ffae5b07601b1a,1.05E+15,3/27/2022 6:25,"-INR 14,050.00",RTGS
5d0ec05539d2afa,1.02E+15,9/11/2022 7:10,"INR 6,400.00",NEFT
82296d9d98d2dcf,1.07E+15,12/28/2021 19:44,"INR 23,050.00",NEFT
5e9f3e734904814,1.02E+15,10/13/2021 4:50,"INR 51,850.00",NEFT
8166bca4df9aea5,1.05E+15,8/1/2022 21:03,"INR 1,225.00",Cheque
8b0b12006734be5,1.07E+15,7/28/2022 18:58,"-INR 19,900.00",RTGS
ca80f64e19a2424,1.08E+15,12/8/2021 8:08,"INR 41,500.00",RTGS
575d8ef226b55bd,1.02E+15,7/27/2022 4:37,"INR 16,525.00",RTGS
3a1344d077fd609,1.08E+15,4/23/2022 1:15,"INR 11,575.00",Cheque
36bcd2301db6166,1.07E+15,3/15/2021 21:13,"INR 26,650.00",Cheque
fe3104ad5353f96,1.03E+15,12/7/2021 10:46,"INR 33,175.00",Cheque
f9bf6329f02521d,1.06E+15,1/19/2022 23:21,"-INR 10,000.00",RTGS
f0a412f0a1948cd,1.09E+15,7/16/2021 3:41,"-INR 47,575.00",Cheque
26424bd4d02584f,1.05E+15,9/29/2022 20:04,"-INR 9,775.00",Cheque
daa707062a79cce,1.05E+15,3/21/2022 22:46,"-INR 27,100.00",NEFT
1d111e87c59c9fa,1.05E+15,8/18/2021 19:36,"INR 31,375.00",Wire Transfer
dcf92dc54550e36,1.06E+15,8/29/2022 8:52,"INR 17,425.00",RTGS
438e25c0f6649d8,1.01E+15,6/10/2021 3:30,"INR 23,725.00",Wire Transfer
0c8354ad9bb6b8f,1.08E+15,5/14/2022 23:26,"INR 6,175.00",RTGS
2f0fee52045f103,1.03E+15,4/28/2022 20:18,"INR 50,950.00",NEFT
0b1b82c066563a6,1.04E+15,1/3/2022 21:05,"INR 14,050.00",Cheque
510beaa6d357f4c,1.07E+15,8/18/2022 22:55,"-INR 20,575.00",Cheque
5d0d725f77cac26,1.08E+15,5/4/2022 9:31,"INR 50,050.00",NEFT
b615dd0d7490bd1,1.09E+15,5/2/2021 12:52,"INR 55,450.00",Cheque
ed3c67aac4995be,1.09E+15,12/7/2021 6:13,"-INR 36,550.00",NEFT
3faccfe8d91ecff,1.05E+15,3/30/2021 14:17,"-INR 48,925.00",NEFT
17d1364aab25f2d,1.05E+15,2/20/2022 17:42,"-INR 11,125.00",Cheque
b8daf76dfbf1812,1.04E+15,5/15/2021 11:12,"-INR 46,000.00",Wire Transfer
4546d20b86f1714,1.08E+15,3/1/2021 19:31,"-INR 45,325.00",NEFT
b24e9d5ff1da492,1.05E+15,1/14/2021 15:21,"-INR 35,425.00",NEFT
c5c7cd74e5f7f1c,1.07E+15,10/4/2021 14:36,"-INR 26,650.00",Cheque
f93fc7385fcfab1,1.03E+15,6/6/2022 11:12,"INR 47,125.00",RTGS
c3d960303dffcd5,1.07E+15,4/17/2022 5:06,"INR 26,425.00",Wire Transfer
0b9b2a196acce33,1.01E+15,4/9/2021 7:43,"-INR 59,275.00",Wire Transfer
1de1b96619b49bc,1.03E+15,3/31/2022 19:50,"INR 8,875.00",Cheque
2a103a116108731,1.04E+15,5/16/2021 3:48,"-INR 12,250.00",NEFT
c9a3ac07f261b03,1.10E+15,9/24/2022 19:03,"INR 18,325.00",RTGS
87acc3f256c0124,1.04E+15,9/4/2022 22:34,"-INR 12,250.00",Wire Transfer
49ef8a06648dd97,1.05E+15,5/19/2021 10:14,"-INR 21,475.00",RTGS
094c991b45f4726,1.01E+15,6/13/2021 16:52,"INR 45,325.00",Wire Transfer
bf933e69336a565,1.03E+15,7/13/2021 11:54,"INR 38,800.00",NEFT
e528d55f1b4baa8,1.10E+15,4/5/2022 14:23,"INR 50,275.00",Wire Transfer
805146223ecc56c,1.04E+15,9/8/2021 9:06,"-INR 17,650.00",NEFT
3a035b45df5109b,1.05E+15,8/28/2022 9:15,"INR 8,200.00",Cheque
165e741a3e92a26,1.01E+15,9/16/2021 15:10,"INR 16,750.00",NEFT
ca0f8a6c35a8662,1.09E+15,1/30/2021 13:53,"-INR 41,050.00",Cheque
edc18e04789c251,1.04E+15,1/4/2021 18:05,"-INR 22,375.00",Cheque
f61121e20524470,1.07E+15,5/30/2022 19:52,"-INR 52,525.00",RTGS
fa80ca092420d7c,1.08E+15,3/16/2021 0:21,"INR 2,125.00",Cheque
cf334c2ac0b6640,1.08E+15,1/24/2021 0:18,"INR 33,850.00",Cheque
b40087bb29e14e7,1.02E+15,8/8/2021 19:58,"-INR 12,250.00",RTGS
ac710fa7b8e328d,1.08E+15,1/1/2021 11:30,"-INR 38,575.00",RTGS
396c98d2aa0cdf4,1.07E+15,1/11/2022 14:40,"INR 53,200.00",Cheque
eade4f129c29937,1.09E+15,10/11/2021 3:11,"-INR 55,000.00",NEFT
27eae7c579e833a,1.06E+15,8/12/2021 10:07,"-INR 56,800.00",NEFT
7c938126a261c05,1.04E+15,5/20/2022 13:31,"INR 48,025.00",Wire Transfer
e591c38b4ed5f21,1.02E+15,4/15/2022 23:08,"INR 28,450.00",Wire Transfer
975462cfdaebcd5,1.09E+15,8/23/2022 18:09,"INR 41,050.00",Wire Transfer
60bc2078d832c52,1.08E+15,4/7/2021 13:09,"INR 28,675.00",NEFT
c5dafecfd36300f,1.10E+15,5/16/2021 2:00,INR 775.00,RTGS
2fd2b1a04911001,1.04E+15,6/17/2022 20:51,"-INR 1,450.00",Cheque
165c98cb9865108,1.05E+15,3/8/2021 11:35,"-INR 56,575.00",NEFT
50875b35cbb8271,1.03E+15,10/11/2021 3:15,"INR 5,725.00",Cheque
767bf2492bdf53b,1.05E+15,2/3/2021 6:57,"-INR 36,775.00",NEFT
32c3967377fd369,1.06E+15,1/2/2022 1:03,"INR 39,250.00",NEFT
b38635d9f7f20fe,1.06E+15,3/7/2021 2:45,"INR 31,375.00",Cheque
9f3578826e2a92c,1.02E+15,4/1/2022 1:23,"INR 39,250.00",RTGS
5996776722af9c9,1.04E+15,11/18/2021 3:11,"-INR 2,800.00",Wire Transfer
